person_id,first_name,last_name,address1,address2,address3,email,phone,DOB
199707036581,Saga,Ström,Tykogränd 72,Buskhyttan,47220,rhedlund@hotmail.com,0108-427 01,1997-07-03
198006102324,Magnhild,Håkansson,Louisgränd 27,Huaröd,117 50,akesson.desiree@yahoo.com,+46 (0)8 423 47 63,1980-06-10
201807301838,Susanna,Nordin,Engelbertstigen 450,Örkelljunga,28029,martensson.thorvald@sundberg.net,+462285116,2018-07-30
197810187062,Sonja,Löfgren,Kungsliden 76G,Furudal,696 50,ingvar.lundberg@berglund.org,+46 (0)197 037 91,1978-10-18
199101177780,Vivi,Ekström,Gustafgatan 85,Burgsvik,24869,sgunnarsson@gustafsson.com,+46(0)798388058,1991-01-17
201305158624,Signar,Lindqvist,Lillvägen 961,Juoksengi,564 38,claesson.matts@hotmail.com,+46 (0)26071214,2013-05-15
201508180281,Majbritt,Lundgren,Engströmgatan 9041,Hova,851 04,johanna13@yahoo.com,044-24 54 48,2015-08-18
198507023917,Ingeborg,Mårtensson,Brunnsbacken 27,Vårdsätra,89209,larsson.nanna@gmail.com,0841-963 38,1985-07-02
200803044719,Sally,Viklund,Bengt-Olofliden 49U,Heby,851 87,thorsten37@gmail.com,020-348 679,2008-03-04
201402099216,Syster,Sundqvist,Drottningstigen 6576,Markaryd,47103,persson.assar@ivarsson.com,058-262 777,2014-02-09
201809115467,Brita,Månsson,Hamngatan 4122,Karlsvik,78587,elving.mattsson@olsson.com,+46 (0)619 656 27,2018-09-11
197503154597,Gerda,Lundgren,Storgränd 5885,Broaryd,26854,ulindqvist@gmail.com,08-340 241 70,1975-03-15
200106146702,Daisy,Olsson,Björkgatan 944,Tumbo,24190,agaton42@yahoo.com,093129230,2001-06-14
197805061459,Ruben,Sundström,Ringbacken 392,Hallstavik,96488,bror.persson@hedlund.com,+46(0)96960158,1978-05-06
199101249792,Emerentia,Jönsson,Kungsvägen 4,Blötberget,96998,beda.lundberg@yahoo.com,+46 803 377 826,1991-01-24
201208230772,Hasse,Åberg,Lundvägen 6D,Hjärup,23061,rstrom@bergstrom.info,+4691946924,2012-08-23
199212204048,Algot,Hansen,Ringvägen 941,Stora Bugärde,63023,alexius25@hakansson.com,+46(0)8414285,1992-12-20
200305143991,Magni,Bergström,Åbergstigen 1Y,Allerum,123 23,lholmberg@hedlund.com,0158817776,2003-05-14
197312050164,Lars,Isaksson,Blomqvist Gata 4,Falun,28405,marika44@gmail.com,042-04 59 82,1973-12-05
200105276144,Torgny,Lundqvist,Kungsbacken 9V,Hasslarp,53026,torvald.ek@hotmail.com,08-66 60 02,2001-05-27
201510279274,Adele,Forsberg,Ingeborggatan 41D,Älmhult,78992,hasse98@hotmail.com,+46(0)89714593,2015-10-27
199804125250,Torsten,Dahlberg,Erikliden 6,Nälden,81911,olofsson.ylva@yahoo.com,08-859 94 72,1998-04-12
197810217744,Douglas,Hellström,Linnégränd 316,Falla,21481,pettersson.dennis@yahoo.com,063644291,1978-10-21
199901052899,Andreas,Öberg,Ringstigen 5Z,Kallax,92985,dahlberg.vilhelm@gmail.com,+46 (0)693 222 26,1999-01-05
200807220652,Roine,Holmqvist,Ringbacken 76D,Åhus,128 30,holmberg.ingela@nordin.com,+4686509108,2008-07-22
201210126814,Lars,Bergqvist,Ringvägen 1,Sandared,553 54,johnny.oberg@hotmail.com,0550-161 09,2012-10-12
201706171552,Halvar,Ivarsson,Dahlbergliden 968,Frillesås,883 00,hildegard.lindstrom@gmail.com,062-183 78 42,2017-06-17
198203195518,Tomas,Fredriksson,Perssongränd 1647,Grytgöl,81512,fsamuelsson@gmail.com,+46 (0)944 516 79,1982-03-19
200512173093,Marie-Louise,Hermansson,Lundgrenbacken 13,Alstad,604 44,lucia91@jonsson.com,034-717 60 66,2005-12-17
198209102084,Marja,Hellström,Gustafssonliden 2W,Frändefors,98053,jacob.claesson@palsson.info,+46 (0)422 687 55,1982-09-10
198502258757,Lars-Åke,Norberg,Brunnsgatan 660,Gimåt,15695,vanja91@blom.com,0535-595 20,1985-02-25
200910312118,Jonny,Lindqvist,Christelbacken 8267,Tylösand,796 86,jholmqvist@ivarsson.com,08-527 54 81,2009-10-31
199811209968,Henning,Sundberg,Wernergränd 62J,Sysslebäck,118 17,rbengtsson@gmail.com,047927353,1998-11-20
201412019348,Sally,Eliasson,Sjövägen 94,Lillkyrka,80495,thorbjorn51@lindgren.com,08-710 33 44,2014-12-01
200106245632,Herta,Larsson,Drottningstigen 33,Stora Herrestad,229 49,wmartinsson@hotmail.com,+46 (0)89 50 02 73,2001-06-24
201009251044,Ann-Margret,Månsson,Storvägen 85,Åsele,185 53,sundberg.gideon@yahoo.com,0815-317 56,2010-09-25
198604181761,Engelbrekt,Bergqvist,Sjöliden 6V,Brunn,67811,cholmgren@hotmail.com,08-334 84 95,1986-04-18
198108315809,Sally,Wikström,Annelibacken 775,Ensjön,52621,karola79@bengtsson.com,077-12 35 80,1981-08-31
200004280106,Konstantia,Ek,Teresiavägen 4,Östraby,86696,istrom@gustafsson.net,08-348 53 70,2000-04-28
200004292729,Per-Anders,Håkansson,Vasagränd 2,Urshult,96346,pia37@hotmail.com,+46(0)3664274,2000-04-29
200812140407,Waldemar,Holmberg,Hamnvägen 391,Barsebäckshamn,111 13,leander.hansen@akesson.com,+46 647 670 183,2008-12-14
199705064158,Mari-Ann,Bergman,Sandberg Backe 80,Edsbyn,805 20,larsgoran64@astrom.net,+46 (0)948 274 463,1997-05-06
197003207667,Åsa,Larsson,Mariannvägen 98,Spjutsbygd,50804,holm.siri@lundberg.info,+46(0)5188407,1970-03-20
198106309179,Ronald,Lundgren,Linnégatan 8396,Korsträsk,14543,qsjoberg@martensson.info,+46907425885,1981-06-30
197504252842,Ethel,Eklund,Bergmanbacken 4R,Timsfors,888 53,cnystrom@yahoo.com,+463243200,1975-04-25
201708088356,Gustava,Samuelsson,Vasabacken 21,Oxie,91673,kennet.blom@gmail.com,08-460 56 67,2017-08-08
197307280221,Iréne,Holmberg,Sjöberggatan 504,Delsbo,681 94,alvar96@nyberg.com,0206999823,1973-07-28
200802182175,Mikael,Berg,Linnégatan 91,Styrsö,813 31,eriksson.maud@hotmail.com,08-253 96 42,2008-02-18
200405271940,Edla,Lindgren,Åbergbacken 8,Svarte,773 62,hilmer24@yahoo.com,+46 (0)20 12 30 99,2004-05-27
198808106592,Aina,Sjöberg,Fredsvägen 1X,Stamsjö,336 48,samuelsson.gustaf@yahoo.com,0368-114 34,1988-08-10
200812161877,Elvir,Holmgren,Sigfridvägen 961,Törestorp,90085,lundin.nancy@jonsson.biz,+46(0)428638960,2008-12-16
199602280996,Barbro,Håkansson,Fredsgatan 6055,Roknäs,99679,ihedlund@gmail.com,+46 (0)723 794 36,1996-02-28
201602099927,Fingal,Ström,Drottninggränd 98V,Simrishamn,87415,anja94@gmail.com,08-579 607 31,2016-02-09
197210299866,Amanda,Johansson,Fredsliden 1L,Gessie villastad,93955,sberggren@lindqvist.com,049-308 34 31,1972-10-29
197308021762,Ida,Mattsson,Solveiggränd 50,Visby,27198,hellstrom.christine@ivarsson.biz,022-68 80 19,1973-08-02
199710297363,Vidar,Olsson,Brunnsbacken 5,Staffanstorp,196 38,salomon72@mattsson.com,010737195,1997-10-29
198108300973,Efraim,Wallin,Nordström Gata 491,Långvik,67651,edla05@martensson.net,+46(0)23576892,1981-08-30
201606020018,Helén,Lundgren,Lundbergvägen 679,Krokom,428 59,mans38@axelsson.org,+46 892 665 904,2016-06-02
199512200845,Sölve,Jonsson,Storbacken 265,Hammarstrand,316 59,sundqvist.karljohan@yahoo.com,010719318,1995-12-20
200509120975,Valter,Engström,Drottninggatan 823,Jädraås,95002,lofgren.judith@lund.biz,036645076,2005-09-12
200810240889,Carl-Johan,Sundberg,Ringliden 33P,Bruzaholm,52073,majlis25@samuelsson.com,091228115,2008-10-24
200806205573,Aldor,Eklund,Wikströmliden 9I,Åsenhöga,45174,bergman.simon@axelsson.net,076664551,2008-06-20
197501167257,Anton,Öberg,Vivecabacken 359,Reftele,80118,eklund.leander@gmail.com,+466881245,1975-01-16
201608063843,Hilda,Sundström,Holmstigen 154,Långasjö,991 80,svenolov21@hotmail.com,+46 (0)51222849,2016-08-06
201107191088,Engelbert,Andersson,Bergqvistliden 1K,Vålberg,24152,augusta63@lofgren.com,+466878890,2011-07-19
201802076791,Mauritz,Löfgren,Sjögränd 29Q,Kvänum,682 74,djonasson@gmail.com,+46(0)822796522,2018-02-07
197903161945,Edmund,Samuelsson,Herbertgatan 1,Persberg,57283,gforsberg@hotmail.com,042-358 373,1979-03-16
200209071657,Fredrik,Nordström,Lillgränd 77,Kyrkheddinge,25361,bengtsson.beata@forsberg.com,021699221,2002-09-07
198804239236,Ulla-Britta,Jonsson,Hedlund Väg 77B,Åmotfors,258 99,engstrom.jerker@gmail.com,+46 (0)258 379 44,1988-04-23
198708018825,Hilda,Nordin,Sjöbacken 77,Ängsholmen,26311,hugo.soderberg@sundqvist.com,+46 145 319 910,1987-08-01
198010229601,Reinhold,Henriksson,Eliasson Allé 2,Delary,363 16,zhakansson@gmail.com,+46(0)54402908,1980-10-22
201905155567,Engelbrekt,Holm,Strömberggränd 9,Gnesta,48967,karlgunnar.holmgren@gunnarsson.biz,08-927 770 71,2019-05-15
197903035821,Olle,Holm,Brunnsbacken 7,Gränna,29849,jerry.lundin@gmail.com,+46 (0)33198546,1979-03-03
197206291651,Kai,Axelsson,Sjögatan 4P,Vindeln,16801,markus.sjogren@gmail.com,011929846,1972-06-29
199309193018,Irene,Pettersson,Forsberggränd 2D,Östra Frölunda,739 20,marjatta.larsson@gmail.com,+46 483 549 428,1993-09-19
200610271495,Katrin,Gustafsson,Lillgränd 48O,Husby,540 26,holger.bergstrom@gmail.com,063-785 274,2006-10-27
202112163054,Bror,Pålsson,Drottninggatan 4856,Klöverträsk,410 43,clary.lundberg@gmail.com,+46(0)63146037,2021-12-16
200810291689,Dag,Claesson,Brunnsgränd 23,Strandhugget,407 18,bsjogren@yahoo.com,08-093 507 54,2008-10-29
198702189830,Henric,Söderberg,Claessonliden 38,Östra Husby,28078,ahedlund@olsson.com,+46 (0)338 274 309,1987-02-18
197505236375,Magda,Söderberg,Hamnbacken 17G,Årjäng,10827,lofgren.aina@jansson.org,0130-453 07,1975-05-23
201704026702,Hugo,Löfgren,Åkessonvägen 3N,Tallvik,68030,dlindberg@yahoo.com,041219989,2017-04-02
198601058682,Aina,Strömberg,Sjögatan 5Y,Ljungsarp,980 37,rbjork@yahoo.com,0834-340 13,1986-01-05
197712283172,Simon,Ström,Fredsbacken 6624,Ammenäs,29124,christian.pettersson@lindstrom.biz,+46 (0)235 619 952,1977-12-28
200307157515,Alice,Åkesson,Holmberggatan 637,Väröbacka,38895,mekstrom@gmail.com,+46 (0)8 872 86 48,2003-07-15
200805085264,Therése,Pålsson,Eliassonvägen 366,Stensund och Krymla,297 13,blomqvist.kristian@yahoo.com,047-157 66 75,2008-05-08
200509178304,Kenneth,Olofsson,Lillgatan 62V,Sågmyra,652 92,antonia.nordin@henriksson.com,045-239 41 00,2005-09-17
200901139857,Dorotea,Persson,Ringgatan 4,Barsebäck,41617,gunnel81@jonsson.com,+46(0)1475456,2009-01-13
199006161687,Morgan,Wikström,Ivarssongatan 7656,Ope,414 17,rnorberg@pettersson.com,058-68 89 78,1990-06-16
198801051783,Solveig,Jönsson,Ringgatan 8,Reftele,590 51,aoberg@yahoo.com,+46727365564,1988-01-05
198208249447,Reidar,Sjögren,Anderssonliden 8J,Forsheda,48563,severin.lund@yahoo.com,049815443,1982-08-24
197110196764,Vivan,Gunnarsson,Småstigen 5500,Järpen,402 50,leif08@samuelsson.org,+46 (0)814 176 39,1971-10-19
201802177565,Eva-Lena,Jakobsson,Vasagränd 32,Finsta,527 74,vallentin.lindberg@hotmail.com,+46(0)9856977,2018-02-17
201907229455,Ellinor,Fransson,Adolfbacken 48Y,Olstorp,642 18,eklund.gottfrid@hotmail.com,+46 (0)6847738,2019-07-22
198601108915,Else,Danielsson,Hansen Backe 4072,Ensjön,979 74,elvy95@wallin.biz,+46 (0)52 98 95 87,1986-01-10
197409205540,Marianne,Blomqvist,Desiréebacken 9U,Backe,651 75,annacarin93@hotmail.com,+46 624 105 158,1974-09-20
201006233642,Karl-Gustav,Jonsson,Andreassonbacken 751,Vallentuna,306 10,gmagnusson@engstrom.com,0824026046,2010-06-23
201802047981,Julius,Lund,Lindströmvägen 2,Källby,306 19,qnystrom@gmail.com,+46175875177,2018-02-04
197403304426,Liselott,Lindholm,Fransvägen 414,Åhus,863 65,ursula43@strom.com,08-35 14 32,1974-03-30
199105215425,Margit,Håkansson,Sjögatan 5,Eksund,43731,bmagnusson@gmail.com,+46(0)2441950,1991-05-21
198106255310,Ebba,Claesson,Storbacken 6,Ekerö sommarstad,302 74,dfalk@olofsson.com,0108-490 23,1981-06-25
200601183990,Inga-Lena,Sundström,Olofssonstigen 94,Ulvkälla,44715,larsgunnar94@norberg.com,+46 (0)72 94 72 28,2006-01-18
200604079043,Ingvor,Dahlberg,Vasastigen 361,Friggesund,132 94,aberg.douglas@hotmail.com,+46 (0)6729664,2006-04-07
199009044766,Heinrich,Nilsson,Holm Allé 9D,Ellös,59894,isaksson.nanny@hotmail.com,+46 (0)493 022 75,1990-09-04
198610100281,Olof,Ivarsson,Smågatan 79A,Sticklinge udde,795 13,oliver06@yahoo.com,+46 (0)54 89 01 63,1986-10-10
201804052856,Eva-Lotta,Lundström,Söderberggränd 517,Måttsund,219 77,msandberg@yahoo.com,061299953,2018-04-05
202004147895,Laila,Olsson,Maudbacken 73,Flen,91359,pekstrom@nyberg.biz,08-830 641 24,2020-04-14
201911168609,Carl-Johan,Åberg,Jan-Olofgatan 34,Morgongåva,282 24,dahlberg.patrick@hansen.net,+46(0)37700523,2019-11-16
201105279479,Inga-Britt,Sundqvist,Dahlberggränd 8,Gullringen,305 10,jonsson.annikki@jonsson.com,082-707 424,2011-05-27
199901257333,Thord,Lindgren,Vasabacken 5J,Herrljunga,46941,nakesson@holm.org,+46 (0)6954920,1999-01-25
198110060530,Ulla-Britt,Jansson,Hamngränd 8R,Ljungbyhed,349 79,sundstrom.ferdinand@sundberg.com,+46 (0)68 43 07 12,1981-10-06
198206127999,Gunnel,Lundqvist,Småvägen 1822,Rolfs,260 43,elna.eklund@yahoo.com,+46 (0)9925514,1982-06-12
201601113757,Helen,Sandberg,Smågatan 5546,Ljung,439 31,rlindqvist@hotmail.com,08-527 55 26,2016-01-11
201308257545,Emma,Eriksson,Mattssonliden 2,Lillpite,993 86,maja34@arvidsson.com,+46(0)28540880,2013-08-25
199503167547,Sune,Jansson,Fredsstigen 29,Löwenströmska lasarettet,304 00,lundberg.gullvi@engstrom.com,+46(0)4798347,1995-03-16
197812236068,Dick,Mattsson,Hamngatan 40,Sysslebäck,410 98,annalisa85@gmail.com,+46 (0)8 886 92 78,1978-12-23
201809016535,Elov,Hermansson,Lundqviststigen 8347,Kalix,63204,eleonora.berg@yahoo.com,+4675163793,2018-09-01
199601140871,Emanuel,Jansson,Storstigen 39,Tjörnarp,86553,berggren.rigmor@fredriksson.com,+46 602 143 301,1996-01-14
199403293206,Alex,Lundin,Brunnsstigen 1Q,Åsbro,895 93,stromberg.tomas@mattsson.org,080-293 130,1994-03-29
199009113847,Ottilia,Larsson,Bergströmgatan 1757,Övre Soppero,67655,sally.hermansson@gmail.com,+46 (0)8 730 95 81,1990-09-11
201411055102,Ally,Björklund,Storstigen 95L,Nya Långenäs,769 17,linne11@ek.org,0394647653,2014-11-05
201309194157,Vivianne,Lindberg,Melkerstigen 8T,Ryd,920 85,davida.wikstrom@hansson.info,059-567 48 14,2013-09-19
197905185613,Linnea,Eliasson,Brunnsbacken 24,Lidatorp och Klövsta,90885,holsson@mattsson.info,+46 186 471 565,1979-05-18
200007245094,Runo,Hellström,Gotthardbacken 485,Mjöhult,359 35,bpalsson@olofsson.com,+46(0)49067922,2000-07-24
198704019473,Sven-Olov,Åkesson,Ivarsson Backe 9988,Hälleforsnäs,773 36,cathrine71@gmail.com,+463623081,1987-04-01
201508138144,Adele,Hansen,Smågatan 9,Lanna,57866,oberg.helny@claesson.com,+46 (0)42 59 13 18,2015-08-13
199611227767,Reino,Lindgren,Kennetgränd 3,Viskafors,106 48,hermansson.carl@hotmail.com,+46(0)75642729,1996-11-22
199805074574,Viola,Mårtensson,Jannevägen 38,Dvärsätt,79535,mansson.rickard@gmail.com,+46 (0)588 370 43,1998-05-07
198207051078,Tove,Mårtensson,Lindströmstigen 2,Byske,85755,frideborg.jonsson@gmail.com,+46(0)7705980,1982-07-05
198101016826,Hardy,Jonasson,Emerentiavägen 129,Lyrestad,219 43,lindgren.christian@blomqvist.info,+46(0)988178417,1981-01-01
200211030931,Magnhild,Björklund,Berg Gata 48R,Klockrike,86050,terese.bergman@stromberg.com,+46 (0)651 365 36,2002-11-03
199405243084,Per-Erik,Jakobsson,Sven-Olovvägen 21,Ransta,232 90,jakobsson.napoleon@yahoo.com,083-910 27 41,1994-05-24
199610165300,Greger,Axelsson,Vanjavägen 8T,Kvänum,977 20,patric.blomqvist@nordstrom.com,+46 397 814 624,1996-10-16
200312319374,Claes-Göran,Lundqvist,Ferdinandgränd 59H,Skillinge,287 38,magnus65@claesson.org,+4678238149,2003-12-31
197504147560,Virginia,Henriksson,Bergqvistgränd 78Q,Garphyttan,95647,ystromberg@gmail.com,+46 (0)111 589 50,1975-04-14
197703188698,Britt,Jakobsson,Fredriksson Allé 9493,Åmot,94398,bjorklund.berthold@hotmail.com,059456395,1977-03-18
200607256336,Natalia,Claesson,Amaliastigen 14K,Norsjö,159 30,kbergstrom@hansen.com,080447076,2006-07-25
198706235131,Emilia,Blom,Drottninggränd 671,Stensjön,490 30,marja67@svensson.biz,08-865 222 41,1987-06-23
199902188261,Majvor,Isaksson,Andreassonstigen 62W,Furusjö,646 77,nordstrom.kristin@hotmail.com,+46(0)42621434,1999-02-18
197009198154,Ann-Kristin,Gustafsson,Lillliden 9V,Lövånger,283 17,bengtsson.aron@yahoo.com,061-364 402,1970-09-19
197605274342,Erling,Söderberg,Vasagränd 102,Skärblacka,982 77,larserik.jonsson@eliasson.org,+46 (0)28 92 64 19,1976-05-27
200811191676,Anshelm,Sundqvist,Drottningstigen 381,Sörforsa,95484,bodil88@karlsson.com,025-69 22 23,2008-11-19
199409080544,Sune,Hansen,Småstigen 31,Sundborn,707 07,strom.vendela@yahoo.com,+46 240 977 679,1994-09-08
197309090406,Kristine,Karlsson,Pettersson Gata 6,Brösarp,12998,augustin24@gmail.com,08-98 11 13,1973-09-09
202007201557,Johny,Holmqvist,Tyrabacken 729,Pukavik,91073,lindstrom.eva@gmail.com,097-852 493,2020-07-20
199608261679,Vendela,Jakobsson,Petragatan 2L,Finnerödja,13607,vhansen@wikstrom.info,+46(0)274254334,1996-08-26
200007184574,Stefan,Andersson,Fredsvägen 755,Grisslehamn,46119,johny.soderberg@hotmail.com,+46(0)555825290,2000-07-18
198712185672,Daga,Jakobsson,Brunnsgatan 7401,Kvissleby,679 76,anystrom@hotmail.com,+46 (0)83 98 55 30,1987-12-18
201401281953,Alexis,Sandström,Storgatan 6,Linneryd,142 44,sandberg.kornelia@olsson.com,061431428,2014-01-28
201410197546,Johanna,Bergman,Holmgatan 66,Lucksta,695 81,eddie.lindqvist@yahoo.com,+46 (0)1352467,2014-10-19
201106267133,Nicklas,Ivarsson,Berggränd 30K,Bjärsjölagård,800 45,jonsson.thorbjorn@yahoo.com,+46202409675,2011-06-26
199306178878,Elvir,Ström,Annistigen 1F,Vidöåsen,59447,laila25@olofsson.info,0115815821,1993-06-17
200901306317,Charlotte,Eliasson,Martinsson Backe 7123,Runemo,158 83,elias55@arvidsson.com,0679-752 87,2009-01-30
197811085383,Magda,Hansen,Fredsvägen 18B,Borås,60553,olofsson.mattias@hotmail.com,+46 (0)842 918 106,1978-11-08
197303220270,Kennet,Mårtensson,Smågränd 1411,Karesuando,28221,willy23@gmail.com,+465422111,1973-03-22
198710112404,Thord,Wallin,Brunnsgränd 51I,Resarö,321 59,jjonsson@martensson.com,+46 (0)94599403,1987-10-11
199304270879,Helene,Åström,Linnéliden 12F,Höviksnäs,654 10,holmgren.gertie@hotmail.com,08-03 06 29,1993-04-27
197403276794,Gilbert,Öberg,Carl-Gustavgränd 2,Hunnebostrand,135 50,viktor.bengtsson@yahoo.com,+46 (0)6700334,1974-03-27
200704250781,Elin,Berg,Mattsbacken 1390,Älmhult,40250,katrin60@yahoo.com,019-34 29 59,2007-04-25
199112140828,Elsa,Sundqvist,Håkanssonvägen 94,Norrhult-Klavreström,317 20,serafia52@mansson.com,0893-864 28,1991-12-14
199005073729,Henrik,Persson,Linnévägen 805,Ölmanäs,74818,frideborg.sundqvist@eliasson.net,0136539708,1990-05-07
199502099473,Signe,Pettersson,Vasagränd 4,Klöverträsk,638 03,bergstrom.harald@hotmail.com,08-266 226 88,1995-02-09
199504308091,Petra,Isaksson,Lillbacken 6T,Hedeskoga,682 12,martensson.sven@yahoo.com,+46 (0)4910306,1995-04-30
199308282734,Herbert,Axelsson,Storgatan 209,Låssby,90586,plofgren@samuelsson.com,042-22 10 91,1993-08-28
197704165760,Ingmar,Axelsson,Nyström Gata 590,Roma kyrkby (Lövsta),99760,sundstrom.ronny@jonsson.org,037477092,1977-04-16
198607186272,Axel,Andersson,Fredsbacken 2I,Mörlunda,29967,udahlberg@hakansson.org,08-74 82 82,1986-07-18
197712293735,Valborg,Holmgren,Wallin Gata 4,Lundsbrunn,77286,hansake.sandberg@yahoo.com,+46 (0)36 47 95 86,1977-12-29
198408159590,Renée,Lundström,Ringliden 4B,Österbymo,473 18,gmansson@astrom.com,08-351 70 44,1984-08-15
199006059629,Kurt,Pettersson,Svenssongatan 7,Ope,41228,hedlund.charlott@hotmail.com,+462850305,1990-06-05
201311290052,Virginia,Arvidsson,Jonssonliden 5,Vika,801 34,jsundstrom@gmail.com,028587583,2013-11-29
201210065449,Reinhold,Norberg,Ringliden 651,Mariedal,82087,ipersson@holm.info,038122992,2012-10-06
197111225971,Erland,Blomqvist,Lillgatan 22V,Essvik,433 55,julia96@yahoo.com,+46 (0)536 198 498,1971-11-22
199209204902,Evald,Ek,Jonsson Backe 962,Arnö,42307,martinsson.heinrich@claesson.com,+4612180639,1992-09-20
200408296819,Elfrida,Mårtensson,Nyberg Gata 7,Vaggeryd,75002,sjogren.elvy@gmail.com,+46 (0)92 23 02 59,2004-08-29
201606098044,Ingegärd,Hansson,Drottninggatan 6,Emmaljunga,124 40,bergman.karlgustaf@ekstrom.net,+464150295,2016-06-09
197702207450,Heinrich,Månsson,Nordströmvägen 7,Åmotfors,56694,nordin.karlgunnar@hotmail.com,+46 (0)80 87 89 31,1977-02-20
198212136717,Elly,Samuelsson,Nordin Backe 1963,Vistträsk,28213,vjakobsson@hotmail.com,+46 (0)7549686,1982-12-13
200806101944,Ingemar,Nordström,Gustavgatan 3Y,Gårdby,41335,kabrahamsson@hotmail.com,08-987 08 47,2008-06-10
197012166970,Ingemar,Dahlberg,Drottningstigen 2,Sandslån,301 62,elly.viklund@yahoo.com,091445020,1970-12-16
198203185711,Ada,Fransson,Forsberggränd 4085,Östra Tommarp,78708,gunnar.isaksson@yahoo.com,08-360 425 25,1982-03-18
199907160404,Tove,Engström,Åkesson Väg 16,Mörtnäs,787 05,sundberg.fritz@hansen.biz,+46(0)242203540,1999-07-16
199010079620,Helga,Berg,Fredsliden 9Y,Bräcke,706 11,ronnie.eliasson@lund.com,+46(0)554388306,1990-10-07
202103065687,Margaret,Arvidsson,Evyliden 6924,Nedansjö,47593,teklund@hotmail.com,0128-480 98,2021-03-06
198709133087,Mikael,Holmqvist,Andreassonstigen 45,Kärna,118 13,gnilsson@hotmail.com,026-970 685,1987-09-13
201908178795,Waldemar,Henriksson,Petterssongränd 3322,Rosenlund,709 12,andrea91@yahoo.com,+46 (0)8 732 57 61,2019-08-17
198206021973,Paul,Lundin,Arturbacken 1I,Kallax,802 38,liisa.lund@nordstrom.com,064-48 45 00,1982-06-02
200907116072,Henry,Lundberg,Jennygränd 91,Eskilsby och Snugga,219 04,helga21@jonasson.info,+46 (0)294 568 369,2009-07-11
200204058071,Jean,Karlsson,Mimmistigen 13E,Vårgårda,87540,samuelsson.jerry@yahoo.com,+46 426 131 299,2002-04-05
201507268997,Florence,Ivarsson,Ringgatan 8,Bua,44797,gunnarsson.vilma@hermansson.com,096-85 58 64,2015-07-26
200305149493,Leo,Viklund,Åströmgränd 8,Irsta,846 28,uandreasson@yahoo.com,+468392265,2003-05-14
199010218130,Petter,Hermansson,Fredsvägen 9Q,Söderby-Karl,72681,knordstrom@hotmail.com,+46 (0)511 964 77,1990-10-21
197004177167,Walter,Lundin,Majabacken 2004,Kolsva,98045,bengtsson.lisbeth@gmail.com,+4655152637,1970-04-17
200304095036,Eilert,Jakobsson,Marianaliden 4348,Villshärad,218 58,klara.sjoberg@soderberg.com,+46 (0)52 81 65 60,2003-04-09
201803302127,Magnus,Pettersson,Selmabacken 9A,Väskinde,149 92,ifalk@dahlberg.com,067933341,2018-03-30
199802083199,Fred,Lindgren,Vasabacken 762,Ängelholm,705 07,matilda48@hotmail.com,+46 975 859 836,1998-02-08
197909206202,Ann-Christin,Eklund,Lillliden 39,Vårgårda,19562,elvi.sundberg@gmail.com,+46(0)393263214,1979-09-20
199310106999,Finn,Blom,Sundströmgatan 3809,Tranås,17218,engelbert75@sandberg.biz,0312-426 92,1993-10-10
199001011647,Seved,Berggren,Elofstigen 79,Bergvik,387 71,barbro.martinsson@sundberg.biz,0822347882,1990-01-01
201901269607,Roine,Strömberg,Söderberg Backe 95E,Krokom,70296,rhansson@hotmail.com,08-067 566 13,2019-01-26
198410038594,Stina,Jönsson,Enokbacken 7654,Bullmark,36445,norberg.janet@gmail.com,0385414384,1984-10-03
199909143397,Anny,Eklund,Borghildgatan 55Q,Tving,785 99,stefan80@fransson.com,+46 102 579 215,1999-09-14
199112134507,Gerd,Olofsson,Kungsstigen 699,Töre,22811,bengtsson.signhild@hotmail.com,+4668266758,1991-12-13
198502132432,Klas,Claesson,Ringvägen 60,Salbohed,490 09,sten60@yahoo.com,047-174 329,1985-02-13
199203288235,Lorentz,Olsson,Vasavägen 52,Nossebro,14608,henry88@hotmail.com,+468816363,1992-03-28
198102048928,Runar,Pålsson,Richardbacken 93I,Ringarum,988 96,rbergqvist@yahoo.com,077803999,1981-02-04
201706169911,Seved,Ekström,Fredsliden 51,Tävelsås,92423,akesson.clarence@yahoo.com,0943-815 48,2017-06-16
197309259924,Ros-Mari,Lundberg,Brunnsgatan 73,Rolfs,43816,pnystrom@lundberg.com,+46 (0)384 570 80,1973-09-25
201708269557,Jane,Bergqvist,Ejnargränd 1,Vintrie,982 09,florence.eriksson@yahoo.com,+46 (0)8 525 13 56,2017-08-26
201506159391,Elfrida,Hansson,Nilssongatan 99C,Ransta,883 01,lillemor91@mattsson.com,08-279 35 23,2015-06-15
200701302674,Teresia,Åberg,Vasabacken 3Z,Fredrika,246 02,evy.lundberg@eliasson.com,077079933,2007-01-30
201005299958,Engelbrekt,Fransson,Anderssongränd 95,Grimslöv,75779,elma45@gmail.com,08-912 937 25,2010-05-29
197711156001,George,Hansen,Sjöstigen 294,Föllinge,86931,cpalsson@gmail.com,08-76 27 81,1977-11-15
200803236549,Bengt,Sandström,Vasaliden 6M,Bollstabruk,49147,arne96@forsberg.org,+46 (0)639 729 17,2008-03-23
198509043638,Alve,Eklund,Ringbacken 9945,Pukavik,826 09,elving63@berg.com,010-397 097,1985-09-04
197401102752,Set,Samuelsson,Aronbacken 81U,Södra Sunderbyn,427 56,viklund.malte@hotmail.com,+463778248,1974-01-10
